psraid,sample,int_date,lang,form,llitext1,qs1,live1,reg,oftvote,eminuse,intmob,home3nw,bbhome1f1,bbhome1f2,bbhome2,device1a,smart1,intfreq,device1b,device1c,device1d,act112,act124,act125,act135,act136,act127,act128,act129,sns2a,sns2b,sns2c,sns2d,sns2e,q1a,q1b,q1c,q1d,q1e,q1f,q1g,q1h,q2a,q2b,q2c,q2d,q2e,q2f,q3,q4,books1,books2a,books2b,books2c,q7a,q7b,q7c,q7d,q8a,q8b,q8c,q8d,libusea,libuseb,libusec,lib_frq,libst_frq,libapp_frq,libmob,libvisit,ebk_awr,ebk_brw,q9a,q9b,q9c,q9d,q9e,q9f,q9g,q10,q11a,q11b,q11c,q11d,q12,q13a,q13b,q13c,q13d,q13e,q13f,q14,q15a,q15b,q15c,q15d,q15e,q15f,q16a,q16b,q17a,q17b,q17c,q17d,q18a,q18b,q18c,q18d,sex,age,marital,par,kidage1,educ2,emplnw,disa,party,partyln,ideo,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,inc,hh1,hh3,zipcode,usr,cregion,state,weight,standwt
204042,2,33016,1,2, ,2,4,1,1,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,1,1,2,1,3,2,3,3,2,1,2,1,0, , , , , , , ,5,1,1,5,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,1,2,2,1,1,1,2,1, , ,2,1, , ,1,1,2,51,3,1,0,3,1,2,1, ,2,2,1, , , , ,6,2,1,28376,S,3,37,1.3125,0.432841747
204050,2,33016,1,1, ,2,4,1,6,1,1,1,2, , , ,1,1,2,2,1,2,2,2,1,2, , , , , , , ,1,2,2,2,2,2,2,2,1,4,2,4,1,1,4,2,1,0, , , , , , , ,3,5,1,2,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,1,2,1,1,8,1,3,2,1,3, , ,3,2, , ,1,36,4,2, ,3,1,2,3,2,4,2,1, , , , ,8,1, ,33578,S,3,12,5.34375,1.762284255
204059,2,33016,1,2, ,2,4,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,1,1,2,2,2,1,2,2,4,8,4,4,1,4,2,8,0, , , , , , , ,1,5,1,1,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,4,4,4,4,2,2,3,3, , ,3,1, , ,2,4,1,61,1,2, ,3,1,2,2, ,2,2,1, , , , ,8,3,2,18042,S,1,42,3.46875,1.143938902
204065,2,33016,1,2, ,2,4,1,1,1,1, , ,2, , ,1,2,1,2,1, , , , , ,2,1,1, , , , , ,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,30,1,2,1, ,4,2,1,2,3,1,1,1,1,3,1,4, ,2,3,1,2,1,2,1, , ,1,2,1, , ,2,1,2, , , ,2,1,1,1,2,2,1,1,3,1,3,2, , ,1,1, , ,1,3,1,19,6,2, ,3,2,2,1, ,3,2,1, , , , ,6,4,3,4268,R,1,23,5.125,1.690143964
204066,2,33016,1,2, ,2,1,1,2,1,1, , ,2, , ,1,2,2,2,2, , , , , ,2,1,2, , , , , ,2,2,2,2,2,2,2,2,3,2,3,1,1,4,2,1,10,1,2,1, , , ,1,5,1,4,2,1,1,3,3,3, ,2,3,8, ,1,2,2, , ,2,2,2, , , , ,2, , , ,2,2,2,1,8,8,1,8,8,8,2,1, , ,3,2, , ,1,4,1,31,6,2, ,5,1,2,2, ,4,2,1, , , , ,6,1, ,2128,U,1,25,6.9375,2.287877805
204070,2,33016,1,2, ,2,1,1,2,1,1, , ,2, , ,1,2,2,1,1, , , , , ,1,2,2, , , , , ,2,2,1,2,3,1,2,1,3,1,4,1,1,3,2,1,70,1,2,2, , , , ,5,1,1,3,1,1,1,1,1,1,1,3,1,2,1,2,2, , ,2,2,2, , , , ,2, , , ,1,2,2,1,3,1,1,1,1,1,1,1, , ,3,1, , ,3,3,2,57,1,2, ,6,3,2,3,8,2,2,1, , , , ,8,2,2,11367,U,1,36,2.71875,0.896600761
204072,2,33016,1,1, ,2,1,1,3,1,1,1,2, , , ,1,2,2,1,1,2,2,1,1,2, , , , , ,3, ,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,20,1,2,2, , , , ,1,2,1,3,1,1,1,3,3,4,1,1,1,2,1,1,1,1,2, , ,1,2,2, , ,2,1,1,1, , , ,1,2,1,1,2,3,1,1,1,1,2, , ,3,2, , ,2,39,1,1,2,6,1,2,2, ,4,2,3, , , , ,8,5,2,7030,S,1,34,4.59375,1.514946114
204074,2,33016,1,1, ,2,4,1,1,1,2,1,2, , , ,2,2,2,1,1,2,2,2,2,2, , , , , , , , ,2,1,2,1,1,1,2,2,3,2,2,2,1,3,2,1,8,1,2,2, , , , ,1,3,2,3,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,8,8,8,8,8,8,3,2,2,2, , ,8,8, , ,2,55,3,2, ,4,1,2,3,2,4,2,1, , , , ,5,2,2,86325,R,4,4,2.46875,0.814154714
204075,2,33016,1,1, ,2,3,2, ,1,1,1,2, , , ,1,3,2,1,1,2,2,2,1,2, , , , , , , ,3,2,1,2,1,1,1,2,1,2,2,3,2,2,2,1,2,2,1,1,2, , , , ,2,2,1,2,1,1,3,2,3, ,2,3,1,2,1,2,1,1,2, , ,1,1,1, , ,2,2,1,1, , , ,1,2,2,2,1,2,1,2,1,3,4, , ,1,1, , ,1,59,1,2, ,6,3,2,4,8,3,2,1, , , , ,98,2,2,86303,U,4,4,1.125,0.371007212
204077,2,33016,1,2, ,2,4,1,2,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,1,1,1,1,3,2,2,2,4,3,3,1,2,2,2,1,0, , , , , , , ,1,1,1,1,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,2,1,1,2,1,3,2,2,2, , ,1,1, , ,2,2,1,67,5,2, ,6,3,2,2, ,4,2,1, , , , ,9,1, ,4049,S,1,23,1.34375,0.443147503
204079,2,33016,1,2, ,2,1,3, ,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,2, , , , , ,2,2,2,1,1,1,2,1,4,2,4,4,1,4,2,1,2,1,2,2, , , , ,1,1,1,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,1,2,2,1,2,2, , ,2,1, , ,4,2,1,30,6,2, ,6,1,2,2, ,4,2,1, , , , ,7,3,3,2135,U,1,25,3.53125,1.164550414
204083,2,33016,1,2, ,2,3,1,2,1,1, , ,2, , ,1,2,2,2,1, , , , , ,2,1,2, , , , , ,1,2,2,2,1,2,2,2,1,2,2,1,2,4,2,1,2,1,2,2, , , , ,1,5,2,2,2,3,3, , , , ,3,1,2, , , , , , , ,1, , ,2,2,2, , , , , , ,1,3,3,1,3,3,1,2,2, , ,2,1, , ,3,3,1,22,6,2, ,4,1,2,2, ,2,1,7, , , ,1,3,3,3,34953,U,3,12,3.28125,1.082104367
204084,2,33016,1,1, ,2,1,1,2,1,1,1,2, , , ,1,2,2,2,1,1,2,2,1,2, , , ,2, , , ,1,1,2,2,1,1,1,2,1,2,1,2,1,1,4,2,1,6,2,1,1, , ,2,2,1,2,1,1,1,3,3,3, , , ,3,8, ,2,1,1,2,2, , ,2, , , , ,2, , , , , , ,1,2,1,2,2,2,1,2,1,1,2, , ,3,1, , ,1,98,6,2, ,6,1,2,3,2,3,2,1, , , , ,99,1, ,53205,U,2,55,1.15625,0.381312967
204091,2,33016,1,1, ,2,4,1,1,1,1,1,2, , , ,1,3,1,1,1,2,1,2,1,2, , , , ,2, , ,1,1,1,1,1,2,2,2,2,2,4,1,3,3,2,2,2,99, , , , , , , ,5,1,1,2,1,1,1,2,1,1,1,3,2, ,2,1,2,2,2, , ,2, , , , ,2,1,1,1, , , ,1,1,8,1,1,1,1,3,2,1,1, , ,8,1, , ,1,48,3,2, ,2,1,2,1, ,2,2,1, , , , ,7,1, ,77461,S,3,48,1.65625,0.546205061
204092,2,33016,1,2, ,2,2,1,1,1,1, , ,2, , ,1,1,2,2,1, , , , , ,2,2,2, , , , , ,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2, , , , ,2,1,1,2,2,1,3, ,4, ,2,3,1,2, , , , , , , ,2, , , , ,2, , , ,2,1,1,1,2,8,8,2,8,2,1,1, , ,2,1, , ,8,2,2,59,1,2, ,8,2,2,2, ,5,2,1, , , , ,6,2,2,60302,S,2,17,1.6875,0.556510817
204103,2,33016,1,1, ,2,1,3, ,1,1,1,2, , , ,1,2,2,2,1,2,2,2,1,2, , , , , , , ,1,2,2,2,2,2,1,2,2,2,1,2,2,1,3,2,1,25,1,1,1, , ,5,1,2,1,4,2,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,1,1,1,1,2,1,2,1,2,2, , ,1,1, , ,2,29,2,1,1,3,1,2,3,9,4,2,1, , , , ,4,6,2,72762,U,3,5,6.9375,2.287877805
204106,2,33016,1,1, ,2,3,3, ,1,1,2, , , , ,1,3,2,2,2,1,2,2,1,2, , , ,2, , , ,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,3,1,2,2, , , , ,5,1,3,1,1,3,3,1, , , ,3,8, ,2,1,1,1,2, , ,2, , , , ,2, , , , , , ,1,1,3,1,2,1,1,1,1,1,2, , ,1,1, , ,1,16,6,2, ,2,4,2,2, ,5,2,2, , , , ,1,4,3,70056,S,3,22,3.8125,1.257302217
204125,2,33016,1,1, ,2,1,1,4,2,1,2, , , , ,2,3,2,2,1,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,4,4,4,2,4,3,1,2,0, , , , , , , ,5,5,5,5,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,2,2,1,1,2,1,2,2, , ,1,1, , ,1,47,1,2, ,4,5,1,8,2,3,2,1, , , , ,2,3,3,85015,U,4,4,2.46875,0.814154714
204131,2,33116,1,2, ,2,3,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,2,2,1, , , , , ,2,1,2,1,2,1,1,2,4,2,4,2,2,4,2,1,0, , , , , , , ,1,5,1,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,3,2,2,1,2,2,3,2, , ,2,2, , ,2,3,1,70,1,2, ,8,2,2,1, ,2,2,1, , , , ,7,2,2,86305,U,4,4,1.75,0.577122329
204132,2,33016,1,2, ,2,1,1,1,1,1, , ,2, , ,1,2,1,1,1, , , , , ,1,2,2, , , , , ,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,7,1,1,2, , , , ,1,1,1,1,1,1,1,2,3,4,1,2,1,1,1,2,2, , ,2,2,1, , ,2,2,2, , , ,1,1,2,1,8,2,1,2,2,1,2,1, , ,2,2, , ,1,3,1,27,1,2, ,8,1,2,2, ,5,2,1, , , , ,8,2,2,60614,U,2,17,2.1875,0.721402911
204136,2,33016,1,2, ,2,1,3, ,1,1, , ,8, , ,1,1,2,2,1, , , , , ,1,2,2, , , , , ,2,1,2,2,1,1,2,1,3,1,2,1,1,2,2,1,0, , , , , , , ,1,3,2,2,1,2,3,4, , , ,3,1,1,1,2,1, , ,2,2,1, , ,1,2,2, , , , , , ,8,1,1,1,8,2,1,2,1, , ,2,1, , ,2,1,2,25,9,2, ,8,1,2,4,8,8,2,9, , , , ,99,99,99,94402,U,4,6,1.4375,0.47406477
204142,2,33016,1,2, ,2,2,2, ,1,1, , ,2, , ,1,2,1,1,1, , , , , ,2,2,2, , , , , ,1,2,1,2,2,1,2,1,1,1,4,1,1,3,2,1,2,1,2,2, , , , ,3,4,1,2,1,1,3,4,4, ,1,3,1,1,1,2,1, , ,2,2,1, , ,2,2,2, , , ,1,2,2,1,2,1,2,1,2,1,2,1, , ,2,1, , ,1,1,2,53,1,1,0,6,4,2,2, ,3,2,3, , , , ,9,4,2,91107,U,4,6,2.15625,0.711097156
204151,2,33016,1,2, ,2,1,2, ,1,1, , ,4, , ,1,2,2,2,2, , , , , ,2,2,2, , , , , ,1,2,2,2,1,2,2,2,1,2,3,1,1,3,1,1,3,1,2,2, , , , ,4,1,2,4,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,3,3,1,1,3,1,2,1, , ,2,1, , ,2,2,1,55,5,2, ,3,2,2,3,8,3,2,1, , , , ,4,2,1,92346,S,4,6,2.34375,0.772931691
204159,2,33016,1,1, ,2,3,3, ,1,1,1,4, , , ,1,2,2,1,1,2,1,2,1,1, , , , ,5, ,5,1,1,2,1,2,2,1,2,2,1,1,8,1,1,3,2,1,30,1,2,2, , , , ,2,1,2,2,1,1,1,2,3,4,1,3,1,2,1,1,1,2,2, , ,1,1,2, , ,2,1,1,1, , , ,1,1,1,8,8,8,1,1,1,1,8, , ,1,1, , ,2,50,3,2, ,5,4,1,1, ,8,2,1, , , , ,3,3,3,92831,U,4,6,3.40625,1.123327391
204161,2,33016,1,1, ,2,4,1,1,1,1,1,2, , , ,1,2,2,2,1,2,2,1,1,2, , , , , ,2, ,1,2,2,2,2,2,2,2,2,3,1,3,1,1,4,2,1,1,1,2,2, , , , ,5,2,2,1,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,8,2,2,1,2,1,2,3,2,8,2, , ,4,2, , ,1,55,1,1,0,6,1,2,1, ,4,2,1, , , , ,7,4,1,78133,S,3,48,1.5,0.494676282
204166,2,33016,1,1, ,2,4,1,1,1,1,1,2, , , ,1,2,2,2,1,2,2,2,1,2, , , , , , , ,6,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,6,1,2,2, , , , ,4,1,2,5,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,2,2,3,2,3,1,3,2,8,2, , ,4,2, , ,1,70,1,2, ,3,2,2,1, ,2,2,1, , , , ,8,2,2,97824,R,4,41,2.28125,0.752320179
204170,2,33016,1,1, ,2,1,1,1,1,1,1,2, , , ,2,3,1,2,1,2,2,1,1,1, , , , , ,3,5,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,97,1,2,1, ,1,4,5,5,1,5,4,1,1,1,3,3,4,1,3,1,1,1,1,2,2,2, , ,1,2,2, , ,2,1,1,2, , , ,1,1,2,2,2,2,1,1,1,3,3, , ,2,1, , ,2,57,3,2, ,4,8,2,2, ,3,2,1, , , , ,2,2,2,92410,U,4,6,2.46875,0.814154714
204171,2,33016,2,2, ,2,1,3, ,1,1, , ,4, , ,1,4,2,2,1, , , , , ,1,2,2, , , , , ,2,2,2,2,2,1,2,2,1,8,1,1,2,1,2,1,0, , , , , , , ,3,5,3,3,3,3,3, , , , ,3,2, , , , , , , , , , , , , ,2, , , , , , ,1,1,1,1,1,2,1,1,1, , ,2,1, , ,2,1,1,42,2,1,0,1,1,1,2, ,4,1,1, , , ,3,3,7,5,77087,U,3,48,5.125,1.690143964
204187,2,33016,1,1, ,2,2,1,2,1,1,1,2, , , ,1,1,2,1,1,2,2,2,2,2, , , , , , , , ,1,1,1,1,1,1,1,1,4,1,4,2,1,4,2,1,96,1,1,1,5, ,5,4,1,1,3,2,1,1,3,3,2, ,2,3,1,2,1,2,2,2,2, , ,2, , , , ,2,1,1,1, , , ,1,1,1,1,3,1,1,1,1,2,3, , ,1,2, , ,1,39,1,1,0,7,1,2,3,1,2,2,1, , , , ,8,5,2,85296,S,4,4,3.15625,1.040881344
204193,2,33016,1,1, ,2,3,1,1,1,1,1,2, , , ,1,1,2,1,1,1,1,2,1,2, , , ,1,1, , ,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,0, , , , , , , ,5,1,1,5,1,3,3,4, , , ,3,2, ,1,2,1,2,2, , ,1,1,2, , ,1, , , , , , ,1,1,1,1,1,1,1,3,2,1,2, , ,1,1, , ,1,22,2,2, ,4,4,2,2, ,3,2,1, , , , ,8,3,3,94505,S,4,6,4.53125,1.494334602
204194,2,33016,1,2, ,2,1,3, ,1,1, , ,2, , ,1,2,2,2,1, , , , , ,2,2,2, , , , , ,1,2,2,2,2,1,2,2,2,1,4,1,3,1,2,2,5,1,2,2, , , , ,1,2,1,2,1,3,3,4, , , ,3,1,2,1,1,1, , ,2,2,1, , ,2,1,2, , , , , , ,1,3,3,2,2,3,1,2,2, , ,2,1, , ,2,1,1,16,6,2, ,2,7,2,3,2,1,1,7, , , ,1,98,5,4,90745,U,4,6,2.125,0.7007914
204204,2,33016,1,2, ,2,3,3, ,1,1, , ,2, , ,1,3,2,2,1, , , , , ,2,2,2, , , , , ,1,1,1,1,3,1,2,1,4,1,8,2,1,4,2,1,97,1,1,2, , , , ,2,1,1,2,1,3,3,3, , , ,3,1,2,1,1,1, , ,2,2,2, , , , ,2, , , , , , ,1,2,1,2,2,1,1,2,1, , ,2,1, , ,1,2,2,25,1,2, ,5,4,1,3,2,3,2,1,2,5, , ,5,2,2,89131,S,4,32,4.71875,1.556169137
204205,2,33016,1,1, ,2,2,1,3,1,1,1,2, , , ,1,2,1,2,1,2,2,2,2,2, , , , , , , , ,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2, , , , ,1,1,2,1,2,2,3, , , , ,3,1,2, , , , , , , ,2, , , , ,2, , , , , , ,1,3,3,2,3,3,3,3,2,2,2, , ,4,2, , ,1,38,2,1,0,5,1,2,1, ,3,2,1, , , , ,8,6,2,97060,S,4,41,3.875,1.277913729
204207,2,33016,1,1, ,2,3,1,2,1,1,1,8, , , ,1,1,2,2,1,2,1,1,1,2, , , , ,1,3, ,1,1,2,2,2,1,1,2,1,4,2,4,2,2,4,2,2,4,1,1,1, , ,4,2,2,1,2,2,2,2,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,2,2,3,2,2,3,2,2,2, , ,4,4, , ,2,23,6,2, ,3,2,2,4,1,3,2,1, , , , ,2,2,2,92028,S,4,6,3.84375,1.267607973
204215,2,33116,1,1, ,2,3,1,2,1,1,1,2, , , ,1,1,2,1,1,2,2,2,1,2, , , , , , , ,1,2,2,1,1,2,2,2,2,4,1,2,2,1,4,2,1,3,1,2,2, , , , ,1,4,5,3,3,8,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,8,8,8,8,8,8,3,1,1,3, , ,8,3, , ,2,24,2,1,1,4,2,2,3,8,8,2,1, , , , ,7,3,2,18014,S,1,42,6.9375,2.287877805
204219,2,33116,1,1, ,2,2,3, ,1,1,1,2, , , ,1,1,2,1,1,2,2,2,2,2, , , , , , , , ,2,1,2,2,1,2,2,1,4,2,2,2,1,4,2,8,1,2,1,2, , , , ,1,4,1,2,2,2,3, , , , ,3,2, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,1,1,2,1,1,2,2,1,2, , ,2,2, , ,1,35,1,1,1,3,1,2,2, ,3,2,1, , , , ,8,3,2,20878,S,3,24,5.34375,1.762284255
204220,2,40316,1,1, ,2,2,3, ,1,1,1,2, , , ,1,2,2,2,2,2,1,1,1,2, , , , ,1,6, ,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2, , , , ,3,5,2,5,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,1,2,3,3,2,3,1,2,2,1,2, , ,2,3, , ,1,22,1,2, ,4,2,2,9,2,2,2,2, , , , ,2,2,2,27608,U,3,37,5.09375,1.679838208
204224,2,33116,1,1, ,2,3,1,1,1,1,1,2, , , ,1,2,2,1,1,1,1,2,1,1, , , ,5,6, ,5,3,1,2,2,2,2,1,2,2,3,1,4,1,1,1,2,1,97,1,2,1,3, ,5,4,1,3,1,2,1,3,3,3, , , ,3,1,2,1,2,1,2,2, , ,2, , , , ,2, , , , , , ,1,1,2,1,1,3,1,1,1,2,2, , ,2,1, , ,1,48,1,1,0,6,1,2,1, ,2,2,1, , , , ,9,5,2,24605,R,3,51,1.5,0.494676282
204229,2,33116,1,2, ,2,3,1,1,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,2,2,1,1,1,1,1,2,4,2,4,1,1,4,2,9,96,1,2,1,5, ,1,1,1,1,5,1,1,1,3,2,1, ,1,2,1,1,1,1,1, , ,2,2,1, , ,1,1,1, , , ,1,1,1,1,2,1,1,1,2,2,8,1, , ,2,1, , ,2,4,2,71,3,2, ,8,2,2,2, ,5,2,1, , , , ,7,1, ,17340,R,1,42,1.03125,0.340089944
204230,2,33116,1,1, ,2,3,3, ,2,2, , , , , ,8, ,2,2,2, , , , , , , , , , , , , ,2,2,2,2,2,1,2,2,2,2,2,1,4,2,8,2,35,1,2,2, , , , ,5,1,1,3,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,1,1,2,1,2,3,1,3,3,1,1, , ,3,3, , ,1,78,1,2, ,3,4,1,3,1,2,2,1, , , , ,5,2,2,12590,S,1,36,2.9375,0.968741052
204231,2,40216,1,2, ,2,1,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,1,2,2, , , , , ,1,2,2,2,2,2,2,2,4,1,2,1,1,1,2,2,0, , , , , , , ,5,9,5,5,1,1,3,4,4, ,2,3,2, ,2,2,2, , ,2,2,2, , , , ,1, , , ,2,1,2,1,2,2,1,2,2,2,3,2, , ,1,1, , ,1,3,1,20,6,2, ,3,2,1,4,1,3,2,1,2, , , ,98,2,2,23320,S,3,51,4.53125,1.494334602
204233,2,33116,1,2, ,2,1,1,1,1,1, , ,2, , ,1,2,2,1,1, , , , , ,1,2,2, , , , , ,2,1,1,1,3,1,1,1,4,1,2,1,1,4,2,1,1,2,2,1,2, ,5,5,6,1,1,1,2,3,3, , , , ,3,1,2, , , , , , , ,2, , , , ,1, , , , , , ,1,8,2,1,1,8,1,1,1, , ,1,1, , ,1,1,2,69,1,2, ,8,3,2,2, ,3,2,1, , , , ,8,2,2,19106,U,1,42,1.9375,0.638956864
204235,2,33116,1,1, ,2,3,3, ,1,1,1,2, , , ,1,2,2,2,2,2,2,1,2,2, , , , , ,6, , ,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2, , , , ,5,4,2,2,1,1,3,4,4, ,2,3,1,2,2,2,2,2,2, , ,1,1,1, , ,2,2,2,2, , , ,1,2,2,2,1,2,1,1,1,2,2, , ,3,2, , ,2,47,4,2, ,3,2,2,8,8,5,2,1, , , , ,1,1, ,20740,S,3,24,4.0625,1.339748264
204237,2,33116,1,1, ,2,3,3, ,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,1,2,2,2,2,4,3,3,2,4,2,2,1,0, , , , , , , ,5,4,2,3,2,3,3, , , , ,3,8, , , , , , , , ,2, , , , ,2, , , , , , ,1,2,1,2,1,2,2,3,2,1,2, , ,2,2, , ,1,80,5,2, ,3,3,1,3,1,2,2,1, , , , ,5,1, ,49190,S,2,26,3.78125,1.246996461
204239,2,33116,1,2, ,2,4,1,1,2,2, , , , , ,2, ,2,2,2, , , , , , , , , , , , , ,2,2,2,1,3,1,2,2,4,1,4,1,8,4,2,3,12,1,2,2, , , , ,5,1,1,4,3,3,3, , , , ,3,1,2, , , , , , , , , , , , ,2, , , , , , ,8,1,1,1,1,8,8,3,1, , ,1,1, , ,8,1,2,77,1,2, ,4,3,2,2, ,1,2,1, , , , ,99,2,2,61944,R,2,17,1.59375,0.52559355
204242,2,33116,1,2, ,2,3,1,3,1,2, , ,2, , ,2,2,2,2,1, , , , , ,2,2,2, , , , , ,1,2,1,1,2,1,2,2,3,3,3,2,2,3,2,1,0, , , , , , , ,5,4,2,2,3,3,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,3,3,2,2,3,2,3,2, , ,1,1, , ,2,3,2,61,1,2, ,6,3,2,1, ,2,2,1, , , , ,6,3,3,70808,U,3,22,1.9375,0.638956864
204249,2,33116,1,1, ,2,4,1,1,1,1,1,2, , , ,1,2,1,1,1,2,2,2,1,2, , , , , , , ,3,1,2,2,2,2,1,2,2,3,2,3,2,1,4,2,1,10,1,2,1,3,3,3,5,2,2,5,3,1,1,3,2,3, ,2,3,1,1,2,1,1,2,2, , ,2, , , , ,2,1,1,1, , , ,1,1,1,1,1,1,1,1,1,1,3, , ,1,1, , ,2,61,1,2, ,6,1,2,1, ,2,2,1, , , , ,7,2,2,64437,R,2,29,1.6875,0.556510817
204250,2,33116,1,1, ,2,3,1,1,1,1,1,2, , , ,1,2,1,2,1,2,2,2,2,1, , , , , , ,5, ,2,1,2,2,2,1,1,2,2,2,4,1,2,3,1,2,15,1,1,1, ,4,4,5,1,1,1,4,1,1,1,3,3,3,1,3,1,2,1,1,2,2,2, , ,2, , , , ,2,1,2,1, , , ,1,1,2,1,1,3,1,1,1,1,3, , ,2,2, , ,1,70,1,2, ,8,1,2,2, ,8,2,1, , , , ,8,2,2,76710,U,3,48,1.28125,0.422535991
204258,2,33116,1,1, ,2,3,1,1,1,1,1,2, , , ,1,3,2,1,1,2,2,1,1,2, , , , , ,3, ,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,10,1,2,2, , , , ,5,1,2,2,1,3,3,3, , , ,3,1,2,1,2,2,1,1, , ,2, , , , ,2, , , , , , ,1,1,1,1,1,1,1,1,1,3,3, , ,1,1, , ,1,67,1,2, ,6,3,2,2, ,3,2,1, , , , ,8,2,2,72653,R,3,5,1.03125,0.340089944
204263,2,40316,1,1, ,2,2,1,5,1,1,1,2, , , ,1,2,2,2,1,1,1,2,1,1, , , ,3,2, ,2,1,1,2,2,1,1,2,2,2,1,3,3,1,1,3,1,2,9,2,2,1, , ,2,2,1,2,2,1,1,1,3,1,1, ,2,2,1,1,2,2,1,2,1, , ,1,1,1, , ,2,1,2,2, , , ,1,3,3,1,3,3,1,1,2,2,2, , ,3,2, , ,1,26,6,2, ,8,1,2,4,8,2,2,3, , , , ,1,1, ,75080,U,3,48,2.625,0.865683494
204267,2,40416,1,2, ,2,4,1,1,1,2, , ,2, , ,8,3,2,2,1, , , , , ,2,1,2, , , , , ,2,2,2,1,3,1,1,1,1,2,1,1,1,4,2,1,30,1,2,2, , , , ,5,1,1,1,1,1,1,1,3,3,2,8,1,2,1,1,1, , ,1,2,1, , ,2,1,2, , , ,2,2,2,1,1,1,1,1,1,1,1,1, , ,1,1, , ,1,8,2,68,1,2, ,8,3,1,1, ,2,2,1, , , , ,4,3,3,40313,R,3,21,1.78125,0.587428085
204274,2,33116,1,2, ,2,1,1,2,1,1, , ,2, , ,1,1,2,1,1, , , , , ,2,2,2, , , , , ,2,1,2,2,1,2,2,2,4,1,3,1,1,4,2,1,5,1,2,2, , , , ,2,4,1,3,3,2,3, , , , ,3,8, , , , , , , , , , , , , ,2, , , , , , ,8,8,8,8,8,8,8,3,1, , ,1,1, , ,8,1,2,43,3,2, ,8,1,2,2, ,4,2,1, , , , ,8,1, ,40205,U,3,21,6.75,2.226043269
204287,2,33116,1,1, ,2,4,1,1,1,1,1,2, , , ,1,2,2,1,1,2,2,2,1,2, , , , , , , ,3,2,1,2,1,2,2,2,2,4,3,4,1,1,3,2,2,20,1,1,1,1, ,5,4,1,1,2,3,1,2,3,4, , , ,3,2, ,1,2,2,2,2, , ,2, , , , ,2, , , , , , ,1,2,2,2,2,3,2,2,1,2,3, , ,2,2, , ,1,50,1,1,0,6,1,2,1, ,1,2,1, , , , ,8,3,2,30643,R,3,13,2.4375,0.803848958
